,id,success,sub_id,odds_id,home_od,draw_od,away_od,ss_x,time_str,add_time,sport_id,time,time_status,ss_y,round,league.id,league.name,league.cc,home.id,home.name,home.image_id,home.cc,away.id,away.name,away.image_id,away.cc,scores.1.home,scores.1.away,scores.2.home,scores.2.away,scores.4.home,scores.4.away,o_home.id,o_home.name,o_home.image_id,o_home.cc,o_away.id,o_away.name,o_away.image_id,o_away.cc,scores.3.home,scores.3.away,scores.8.home,scores.8.away,scores.9.home,scores.9.away
845,2966396,1,78_1,3907272,2.150,7.500,2.200,0-0,00:00,1607018314,78,2020-12-03 18:00:00+00:00,3,31-25,7,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,740,Goppingen,3995,de,14,12,17,13,31,25,,,,,,,,,,,,,,
846,2700066,1,78_1,3907222,1.200,11.000,7.500,0-0,00:00,1607018144,78,2020-12-03 18:00:00+00:00,3,30-29,11,515,Germany Bundesliga,de,737,Minden,3986,de,6268,Essen,3989,de,14,13,16,16,30,29,,,,,,,,,,,,,,
847,2700064,1,78_1,3907231,1.130,14.000,10.000,0-0,00:00,1607018184,78,2020-12-03 18:00:00+00:00,3,28-24,11,515,Germany Bundesliga,de,521,Bergischer,6268,de,755,Coburg 2000,6304,de,13,12,15,12,28,24,,,,,,,,,,,,,,
848,2700053,1,78_1,3899326,1.570,8.000,3.400,0-0,00:00,1606670672,78,2020-11-29 17:30:00+00:00,3,32-31,10,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,521,Bergischer,6268,de,17,15,15,16,32,31,,,,,,,,,,,,,,
849,2700059,1,78_1,3898021,6.500,11.000,1.220,0-0,00:00,1606661759,78,2020-11-29 15:00:00+00:00,3,26-26,10,515,Germany Bundesliga,de,6268,Essen,3989,de,659,Hannover-Burgdorf,5447,de,12,14,14,12,26,26,,,,,,,,,,,,,,
850,2700058,1,78_1,3898017,10.000,14.000,1.130,0-0,00:00,1606661735,78,2020-11-29 15:00:00+00:00,3,25-32,10,515,Germany Bundesliga,de,755,Coburg 2000,6304,de,657,Fuchse Berlin,5453,de,11,15,14,17,25,32,,,,,,,,,,,,,,
851,2699253,1,78_1,3898006,-,-,-,0-0,00:00,1606661649,78,2020-11-29 15:00:00+00:00,3,28-31,10,515,Germany Bundesliga,de,740,Goppingen,3995,de,844,Kiel,3980,de,12,15,16,16,28,31,,,,,,,,,,,,,,
852,2699254,1,78_1,3897610,7.000,11.000,1.200,0-0,00:00,1606652823,78,2020-11-29 12:30:00+00:00,3,25-32,10,515,Germany Bundesliga,de,702,HBW Balingen-Weilstetten,5463,de,632,Flensburg-H.,3993,de,9,16,16,16,25,32,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
853,2700057,1,78_1,3894315,2.300,7.000,2.000,0-0,00:00,1606584528,78,2020-11-28 17:30:00+00:00,3,30-24,10,515,Germany Bundesliga,de,178536,Ludwigshafen,5459,de,737,Minden,3986,de,15,10,15,14,30,24,,,,,,,,,,,,,,
854,2922271,1,78_1,3887569,2.150,7.500,2.200,0-0,00:00,1606413614,78,2020-11-26 18:00:00+00:00,3,20-20,8,515,Germany Bundesliga,de,702,HBW Balingen-Weilstetten,5463,de,606,Leipzig,7962,de,9,9,11,11,20,20,,,,,,,,,,,,,,
855,2700056,1,78_1,3887566,1.200,11.000,7.000,0-0,00:00,1606413521,78,2020-11-26 18:00:00+00:00,3,36-24,10,515,Germany Bundesliga,de,745,Stuttgart,6272,de,9876,,3983,de,20,11,16,13,36,24,303701,TVB Stuttgart,6272,de,,,,,,,,,,
856,2700052,1,78_1,3887505,1.220,11.000,6.500,0-0,00:00,1606412857,78,2020-11-26 18:00:00+00:00,3,37-24,10,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,754,HSG Wetzlar,3984,de,18,11,19,13,37,24,,,,,,,,,,,,,,
857,2699983,1,78_1,3887556,7.500,11.000,1.200,0-0,00:00,1606413423,78,2020-11-26 18:00:00+00:00,3,28-32,1,515,Germany Bundesliga,de,6268,Essen,3989,de,740,Goppingen,3995,de,13,14,15,18,28,32,,,,,,,,,,,,,,
858,2944502,1,78_1,3878329,1.670,7.500,3.000,0-0,00:00,1606056827,78,2020-11-22 15:00:00+00:00,3,33-30,8,515,Germany Bundesliga,de,740,Goppingen,3995,de,754,HSG Wetzlar,3984,de,16,19,17,11,33,30,,,,,,,,,,,,,,
859,2700046,1,78_1,3878326,-,-,-,0-0,00:00,1606056822,78,2020-11-22 15:00:00+00:00,3,32-32,9,515,Germany Bundesliga,de,606,Leipzig,7962,de,6267,Lemgo,3996,de,15,17,17,15,32,32,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
860,2699252,1,78_1,3877701,1.180,12.000,8.000,1-2,00:00,1606048532,78,2020-11-22 12:30:00+00:00,3,34-30,9,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,745,Stuttgart,6272,de,17,18,17,12,34,30,177769,SG Flensburg Handewitt,3993,de,303701,TVB Stuttgart,6272,de,,,,,,
861,2700048,1,78_1,3872078,2.300,7.500,2.000,0-0,00:00,1605979249,78,2020-11-21 17:30:00+00:00,3,29-31,9,515,Germany Bundesliga,de,521,Bergischer,6268,de,657,Fuchse Berlin,5453,de,17,16,12,15,29,31,,,,,,,,,,,,,,
862,2700051,1,78_1,3864307,4.250,8.500,1.420,0-0,00:00,1605808538,78,2020-11-19 18:00:00+00:00,3,20-29,9,515,Germany Bundesliga,de,9876,,3983,de,740,Goppingen,3995,de,9,15,11,14,20,29,253977,HSG Nordhorn Lingen,3983,de,,,,,,,,,,
863,2700049,1,78_1,3864293,1.160,12.000,8.500,0-0,00:00,1605808455,78,2020-11-19 18:00:00+00:00,3,32-34,9,515,Germany Bundesliga,de,739,Erlangen,6288,de,702,HBW Balingen-Weilstetten,5463,de,16,12,16,22,32,34,,,,,,,,,,,,,,
864,2700047,1,78_1,3864295,1.120,13.000,11.000,0-0,00:00,1605808466,78,2020-11-19 18:00:00+00:00,3,29-11,9,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,178536,Ludwigshafen,5459,de,13,6,16,5,29,11,,,,,,,,,,,,,,
865,2700043,1,78_1,3852979,1.670,7.500,3.000,0-0,00:00,1605452354,78,2020-11-15 15:00:00+00:00,3,26-33,8,515,Germany Bundesliga,de,6268,Essen,3989,de,9876,,3983,de,15,16,11,17,26,33,,,,,,,,,,,,,,
866,2699250,1,78_1,3852263,7.000,11.000,1.200,0-0,00:00,1605442895,78,2020-11-15 12:30:00+00:00,3,27-32,8,515,Germany Bundesliga,de,521,Bergischer,6268,de,844,Kiel,3980,de,15,15,12,17,27,32,,,,,,,,,,,,,,
867,2700040,1,78_1,3850840,4.250,8.500,1.420,0-0,00:00,1605382063,78,2020-11-14 19:30:00+00:00,3,26-30,8,515,Germany Bundesliga,de,178536,Ludwigshafen,5459,de,739,Erlangen,6288,de,13,15,13,15,26,30,,,,,,,,,,,,,,
868,2700038,1,78_1,3850836,2.500,7.500,1.850,0-0,00:00,1605382057,78,2020-11-14 19:30:00+00:00,3,31-26,8,515,Germany Bundesliga,de,745,Stuttgart,6272,de,659,Hannover-Burgdorf,5447,de,15,9,16,17,31,26,303701,TVB Stuttgart,6272,de,,,,,,,,,,
869,2700037,1,78_1,3847096,1.120,14.000,11.000,0-0,00:00,1605373079,78,2020-11-14 17:05:00+00:00,3,26-18,8,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,6267,Lemgo,3996,de,14,9,12,9,26,18,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
870,2700034,1,78_1,3840492,1.130,13.000,10.000,0-0,00:00,1605203637,78,2020-11-12 18:00:00+00:00,3,31-22,7,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,755,Coburg 2000,6304,de,14,11,17,11,31,22,,,,,,,,,,,,,,
871,2700031,1,78_1,3837168,2.550,7.000,1.850,0-0,00:00,1605117625,78,2020-11-11 18:00:00+00:00,3,27-24,7,515,Germany Bundesliga,de,9876,,3983,de,178536,Ludwigshafen,5459,de,15,7,12,17,27,24,,,,,,,,,,,,,,
872,2700030,1,78_1,3837098,1.620,8.000,3.200,0-0,00:00,1605117218,78,2020-11-11 18:00:00+00:00,3,34-25,7,515,Germany Bundesliga,de,739,Erlangen,6288,de,745,Stuttgart,6272,de,16,16,18,9,34,25,,,,,303701,TVB Stuttgart,6272,de,,,,,,
873,2700029,1,78_1,3837174,1.300,10.000,5.500,0-0,00:00,1605117648,78,2020-11-11 18:00:00+00:00,3,26-32,7,515,Germany Bundesliga,de,6267,Lemgo,3996,de,702,HBW Balingen-Weilstetten,5463,de,10,16,16,16,26,32,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
874,2700028,1,78_1,3837125,2.150,7.500,2.150,0-0,00:00,1605117372,78,2020-11-11 18:00:00+00:00,3,31-33,7,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,3888,Rhein-Neckar,4004,de,15,18,16,15,31,33,,,,,,,,,,,,,,
875,2700027,1,78_1,3821172,1.100,15.000,12.000,0-0,00:00,1604242602,78,2020-11-01 15:00:00+00:00,3,33-28,6,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,9876,,3983,de,15,13,18,15,33,28,,,,,,,,,,,,,,
876,2700026,1,78_1,3821175,11.000,14.000,1.120,0-0,00:00,1604242609,78,2020-11-01 15:00:00+00:00,3,26-28,6,515,Germany Bundesliga,de,755,Coburg 2000,6304,de,3889,SC Magdeburg,3982,de,15,14,11,14,26,28,,,,,,,,,,,,,,
877,2700025,1,78_1,3821128,-,-,-,0-0,00:00,1604242175,78,2020-11-01 15:00:00+00:00,3,35-28,6,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,754,HSG Wetzlar,3984,de,17,15,18,13,35,28,,,,,,,,,,,,,,
878,2699246,1,78_1,3821178,1.050,20.000,16.000,0-0,00:00,1604242642,78,2020-11-01 15:00:00+00:00,3,41-26,6,515,Germany Bundesliga,de,844,Kiel,3980,de,737,Minden,3986,de,23,16,18,10,41,26,,,,,,,,,,,,,,
879,2700024,1,78_1,3820595,1.060,18.000,15.000,0-0,00:00,1604233806,78,2020-11-01 12:30:00+00:00,3,36-27,6,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,702,HBW Balingen-Weilstetten,5463,de,16,14,20,13,36,27,,,,,,,,,,,,,,
880,2699245,1,78_1,3818800,4.750,9.000,1.350,0-0,00:00,1604172121,78,2020-10-31 19:30:00+00:00,3,25-30,6,515,Germany Bundesliga,de,521,Bergischer,6268,de,632,Flensburg-H.,3993,de,10,17,15,13,25,30,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
881,2700022,1,78_1,3810692,1.420,8.500,4.250,0-0,00:00,1603993862,78,2020-10-29 18:00:00+00:00,3,28-28,6,515,Germany Bundesliga,de,740,Goppingen,3995,de,6267,Lemgo,3996,de,15,17,13,11,28,28,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
882,2700021,1,78_1,3810680,4.250,8.500,1.420,0-0,00:00,1603993839,78,2020-10-29 18:00:00+00:00,3,27-27,6,515,Germany Bundesliga,de,178536,Ludwigshafen,5459,de,659,Hannover-Burgdorf,5447,de,11,14,16,13,27,27,,,,,,,,,,,,,,
883,2700020,1,78_1,3810723,2.400,7.500,1.900,0-0,00:00,1603994057,78,2020-10-29 18:00:00+00:00,3,30-24,6,515,Germany Bundesliga,de,745,Stuttgart,6272,de,606,Leipzig,7962,de,15,12,15,12,30,24,303701,TVB Stuttgart,6272,de,,,,,,,,,,
884,2700019,1,78_1,3801446,4.000,8.500,1.420,0-0,00:00,1603637740,78,2020-10-25 15:00:00+00:00,3,31-26,5,515,Germany Bundesliga,de,737,Minden,3986,de,657,Fuchse Berlin,5453,de,13,13,18,13,31,26,,,,,,,,,,,,,,
885,2700018,1,78_1,3801464,4.000,8.500,1.420,0-0,00:00,1603637906,78,2020-10-25 15:00:00+00:00,3,20-26,5,515,Germany Bundesliga,de,739,Erlangen,6288,de,3888,Rhein-Neckar,4004,de,12,12,8,14,20,26,,,,,,,,,,,,,,
886,2700016,1,78_1,3801465,1.120,14.000,10.000,0-0,00:00,1603637912,78,2020-10-25 15:00:00+00:00,3,29-30,5,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,745,Stuttgart,6272,de,12,18,17,12,29,30,,,,,303701,TVB Stuttgart,6272,de,,,,,,
887,2700017,1,78_1,3800970,1.800,7.500,2.700,0-0,00:00,1603628609,78,2020-10-25 12:30:00+00:00,3,25-33,5,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,593,MT Melsungen,4007,de,7,16,18,17,25,33,,,,,,,,,,,,,,
888,2699243,1,78_1,3799212,18.000,20.000,1.050,0-0,00:00,1603564197,78,2020-10-24 18:30:00+00:00,3,29-35,5,515,Germany Bundesliga,de,9876,,3983,de,844,Kiel,3980,de,13,17,16,18,29,35,253977,HSG Nordhorn Lingen,3983,de,,,,,,,,,,
889,2700015,1,78_1,3787781,1.800,7.500,2.700,0-0,00:00,1603385717,78,2020-10-22 17:00:00+00:00,3,26-27,5,515,Germany Bundesliga,de,702,HBW Balingen-Weilstetten,5463,de,178536,Ludwigshafen,5459,de,14,13,12,14,26,27,,,,,,,,,,,,,,
890,2700014,1,78_1,3787791,1.120,14.000,11.000,0-0,00:00,1603385865,78,2020-10-22 17:00:00+00:00,3,31-23,5,515,Germany Bundesliga,de,6267,Lemgo,3996,de,6268,Essen,3989,de,15,12,16,11,31,23,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
891,2700013,1,78_1,3787773,1.420,8.500,4.250,0-0,00:00,1603385693,78,2020-10-22 17:00:00+00:00,3,22-25,5,515,Germany Bundesliga,de,606,Leipzig,7962,de,740,Goppingen,3995,de,9,12,13,13,22,25,,,,,,,,,,,,,,
892,2700012,1,78_1,3787795,1.520,8.000,3.600,0-0,00:00,1603385893,78,2020-10-22 17:00:00+00:00,3,30-30,5,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,521,Bergischer,6268,de,13,17,17,13,30,30,,,,,,,,,,,,,,
893,2700011,1,78_1,3775757,2.500,7.500,1.850,0-0,00:00,1603029299,78,2020-10-18 14:00:00+00:00,3,33-27,4,515,Germany Bundesliga,de,6268,Essen,3989,de,702,HBW Balingen-Weilstetten,5463,de,18,15,15,12,33,27,,,,,,,,,,,,,,
894,2700010,1,78_1,3775808,-,-,-,0-0,00:00,1603029533,78,2020-10-18 14:00:00+00:00,3,26-29,4,515,Germany Bundesliga,de,755,Coburg 2000,6304,de,9876,,3983,de,14,11,12,18,26,29,,,,,,,,,,,,,,
895,2700009,1,78_1,3775821,1.850,7.500,2.500,0-0,00:00,1603029613,78,2020-10-18 14:00:00+00:00,3,26-26,4,515,Germany Bundesliga,de,745,Stuttgart,6272,de,6267,Lemgo,3996,de,13,15,13,11,26,26,303701,TVB Stuttgart,6272,de,228069,TBV Lemgo Lippe,3996,,,,,,,
896,2700008,1,78_1,3775758,1.550,8.000,3.400,0-0,00:00,1603029306,78,2020-10-18 14:00:00+00:00,3,27-27,4,515,Germany Bundesliga,de,740,Goppingen,3995,de,739,Erlangen,6288,de,13,14,14,13,27,27,,,,,,,,,,,,,,
897,2698583,1,78_1,3774605,1.400,9.000,4.500,0-0,00:00,1603021262,78,2020-10-18 11:40:00+00:00,3,29-21,4,515,Germany Bundesliga,de,844,Kiel,3980,de,632,Flensburg-H.,3993,de,12,10,17,11,29,21,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
898,2700007,1,78_1,3771847,1.250,10.000,6.500,0-0,00:00,1602959132,78,2020-10-17 18:30:00+00:00,3,24-24,4,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,737,Minden,3986,de,14,14,10,10,24,24,,,,,,,,,,,,,,
899,2700004,1,78_1,3761696,1.400,8.500,4.500,0-0,00:00,1602781184,78,2020-10-15 17:00:00+00:00,3,31-27,4,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,659,Hannover-Burgdorf,5447,de,12,11,19,16,31,27,,,,,,,,,,,,,,
900,2700003,1,78_1,3761681,1.300,9.500,5.500,0-0,00:00,1602781086,78,2020-10-15 17:00:00+00:00,3,23-28,4,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,606,Leipzig,7962,de,12,16,11,12,23,28,,,,,,,,,,,,,,
901,2700002,1,78_1,3752784,11.000,13.000,1.120,0-0,00:00,1602424734,78,2020-10-11 14:00:00+00:00,3,26-31,3,515,Germany Bundesliga,de,9876,,3983,de,521,Bergischer,6268,de,14,15,12,16,26,31,,,,,,,,,,,,,,
902,2700001,1,78_1,3752771,3.200,8.000,1.620,0-0,00:00,1602424673,78,2020-10-11 14:00:00+00:00,3,31-21,3,515,Germany Bundesliga,de,739,Erlangen,6288,de,593,MT Melsungen,4007,de,13,9,18,12,31,21,,,,,,,,,,,,,,
903,2698582,1,78_1,3752799,1.080,16.000,13.000,0-0,00:00,1602424790,78,2020-10-11 14:00:00+00:00,3,29-24,3,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,737,Minden,3986,de,15,12,14,12,29,24,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
904,2699999,1,78_1,3752066,1.800,7.500,2.700,0-0,00:00,1602415214,78,2020-10-11 11:30:00+00:00,3,24-24,3,515,Germany Bundesliga,de,606,Leipzig,7962,de,657,Fuchse Berlin,5453,de,10,13,14,11,24,24,,,,,,,,,,,,,,
905,2699998,1,78_1,3750050,2.000,7.500,2.300,0-0,00:00,1602354414,78,2020-10-10 18:30:00+00:00,3,28-30,3,515,Germany Bundesliga,de,702,HBW Balingen-Weilstetten,5463,de,745,Stuttgart,6272,de,15,17,13,13,28,30,,,,,303701,TVB Stuttgart,6272,de,,,,,,
906,2699242,1,78_1,3746183,5.500,10.000,1.300,0-0,00:00,1602347331,78,2020-10-10 16:30:00+00:00,3,31-22,3,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,844,Kiel,3980,de,18,11,13,11,31,22,,,,,,,,,,,,,,
907,2699997,1,78_1,3738941,1.150,12.000,9.500,0-0,00:00,1602176128,78,2020-10-08 17:00:00+00:00,3,24-22,3,515,Germany Bundesliga,de,6267,Lemgo,3996,de,178536,Ludwigshafen,5459,de,10,11,14,11,24,22,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
908,2699996,1,78_1,3738943,1.090,16.000,13.000,0-0,00:00,1602176146,78,2020-10-08 17:00:00+00:00,3,27-23,3,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,755,Coburg 2000,6304,de,13,11,14,12,27,23,,,,,,,,,,,,,,
909,2699995,1,78_1,3738930,1.250,10.000,6.000,0-0,00:00,1602175916,78,2020-10-08 17:00:00+00:00,3,28-22,3,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,740,Goppingen,3995,de,13,11,15,11,28,22,,,,,,,,,,,,,,
910,2699994,1,78_1,3735151,2.500,7.500,1.850,0-0,00:00,1602089983,78,2020-10-07 17:00:00+00:00,3,24-29,2,515,Germany Bundesliga,de,737,Minden,3986,de,754,HSG Wetzlar,3984,de,15,13,9,16,24,29,,,,,,,,,,,,,,
911,2699993,1,78_1,3735160,1.520,8.000,3.500,0-0,00:00,1602090060,78,2020-10-07 17:00:00+00:00,3,29-25,2,515,Germany Bundesliga,de,521,Bergischer,6268,de,739,Erlangen,6288,de,15,14,14,11,29,25,,,,,,,,,,,,,,
912,2699992,1,78_1,3735093,1.250,10.000,6.500,0-0,00:00,1602089744,78,2020-10-07 17:00:00+00:00,3,31-23,2,515,Germany Bundesliga,de,745,Stuttgart,6272,de,6268,Essen,3989,de,18,12,13,11,31,23,303701,TVB Stuttgart,6272,de,,,,,,,,,,
913,2699991,1,78_1,3731820,4.250,8.500,1.400,0-0,00:00,1602003695,78,2020-10-06 17:00:00+00:00,3,22-29,2,515,Germany Bundesliga,de,755,Coburg 2000,6304,de,606,Leipzig,7962,de,9,15,13,14,22,29,,,,,,,,,,,,,,
914,2699990,1,78_1,3731812,12.000,14.000,1.100,0-0,00:00,1602003560,78,2020-10-06 17:00:00+00:00,3,24-26,2,515,Germany Bundesliga,de,178536,Ludwigshafen,5459,de,3888,Rhein-Neckar,4004,de,13,14,11,12,24,26,,,,,,,,,,,,,,
915,2699989,1,78_1,3731806,1.250,10.000,6.500,0-0,00:00,1602003187,78,2020-10-06 17:00:00+00:00,3,28-23,2,515,Germany Bundesliga,de,740,Goppingen,3995,de,702,HBW Balingen-Weilstetten,5463,de,13,15,15,8,28,23,,,,,,,,,,,,,,
916,2699988,1,78_1,3731807,1.300,9.500,5.500,0-0,00:00,1602003190,78,2020-10-06 17:00:00+00:00,3,27-21,2,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,6267,Lemgo,3996,de,13,8,14,13,27,21,,,,,228069,TBV Lemgo Lippe,3996,,,,,,,
917,2699987,1,78_1,3731805,2.200,7.500,2.150,0-0,00:00,1602003029,78,2020-10-06 17:00:00+00:00,3,22-32,2,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,3889,SC Magdeburg,3982,de,12,14,10,18,22,32,,,,,,,,,,,,,,
918,2699240,1,78_1,3731803,1.200,11.000,7.000,0-0,00:00,1602002887,78,2020-10-06 17:00:00+00:00,3,34-31,2,515,Germany Bundesliga,de,844,Kiel,3980,de,659,Hannover-Burgdorf,5447,de,17,18,17,13,34,31,,,,,,,,,,,,,,
919,2699985,1,78_1,3728999,-,-,-,0-0,00:00,1601820012,78,2020-10-04 14:00:00+00:00,3,30-20,1,515,Germany Bundesliga,de,3888,Rhein-Neckar,4004,de,745,Stuttgart,6272,de,17,9,13,11,30,20,,,,,303701,TVB Stuttgart,6272,de,,,,,,
920,2699238,1,78_1,3729005,5.500,10.000,1.300,0-0,00:00,1601820034,78,2020-10-04 14:00:00+00:00,3,27-29,1,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,632,Flensburg-H.,3993,de,17,14,10,15,27,29,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
921,2699984,1,78_1,3727109,6.500,10.000,1.250,0-0,00:00,1601749789,78,2020-10-03 18:30:00+00:00,3,20-25,1,515,Germany Bundesliga,de,9876,,3983,de,657,Fuchse Berlin,5453,de,13,10,7,15,20,25,,,,,,,,,,,,,,
922,2699982,1,78_1,3716463,1.160,12.000,8.000,0-0,00:00,1601571490,78,2020-10-01 17:00:00+00:00,3,33-26,1,515,Germany Bundesliga,de,6267,Lemgo,3996,de,755,Coburg 2000,6304,de,14,13,19,13,33,26,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
923,2699981,1,78_1,3716443,1.150,12.000,9.000,0-0,00:00,1601571259,78,2020-10-01 17:00:00+00:00,3,27-19,1,515,Germany Bundesliga,de,606,Leipzig,7962,de,178536,Ludwigshafen,5459,de,12,7,15,12,27,19,,,,,,,,,,,,,,
924,2699980,1,78_1,3716461,-,-,-,0-0,00:00,1601571477,78,2020-10-01 17:00:00+00:00,3,26-25,1,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,737,Minden,3986,de,16,11,10,14,26,25,,,,,,,,,,,,,,
925,2699979,1,78_1,3716447,1.150,13.000,9.000,0-0,00:00,1601571287,78,2020-10-01 17:00:00+00:00,3,27-31,1,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,521,Bergischer,6268,de,16,14,11,17,27,31,,,,,,,,,,,,,,
926,1761174,1,78_1,3573767,1.180,11.000,8.000,0-0,00:00,1583679253,78,2020-03-08 15:00:00+00:00,3,32-27,27,515,Germany Bundesliga,de,606,Leipzig,7962,de,178536,Ludwigshafen,5459,de,15,12,17,15,32,27,,,,,,,,,,,,,,
927,1761173,1,78_1,3573784,1.300,9.500,5.500,0-0,00:00,1583679355,78,2020-03-08 15:00:00+00:00,3,30-32,27,515,Germany Bundesliga,de,659,Hannover-Burgdorf,5447,de,740,Goppingen,3995,de,16,14,14,18,30,32,,,,,,,,,,,,,,
928,1761172,1,78_1,3573744,4.500,9.000,1.370,0-0,00:00,1583679137,78,2020-03-08 15:00:00+00:00,3,27-29,27,515,Germany Bundesliga,de,745,Stuttgart,6272,de,3889,SC Magdeburg,3982,de,17,15,10,14,27,29,303701,TVB Stuttgart,6272,de,,,,,,,,,,
929,1761168,1,78_1,3573690,-,-,-,0-0,00:00,1583678728,78,2020-03-08 15:00:00+00:00,3,33-35,27,515,Germany Bundesliga,de,657,Fuchse Berlin,5453,de,632,Flensburg-H.,3993,de,15,15,18,20,33,35,,,,,177769,SG Flensburg Handewitt,3993,de,,,,,,
930,1761167,1,78_1,3572853,1.320,9.500,5.000,0-0,00:00,1583670473,78,2020-03-08 12:30:00+00:00,3,27-21,27,515,Germany Bundesliga,de,844,Kiel,3980,de,3888,Rhein-Neckar,4004,de,13,15,14,6,27,21,,,,,,,,,,,,,,
931,1761169,1,78_1,3570588,1.470,8.500,3.800,0-0,00:00,1583610166,78,2020-03-07 19:45:00+00:00,3,28-26,27,515,Germany Bundesliga,de,593,MT Melsungen,4007,de,754,HSG Wetzlar,3984,de,13,14,15,12,28,26,,,,,,,,,,,,,,
932,1761175,1,78_1,3570427,1.750,7.500,2.800,0-0,00:00,1583609176,78,2020-03-07 19:30:00+00:00,3,26-26,27,515,Germany Bundesliga,de,702,HBW Balingen-Weilstetten,5463,de,737,Minden,3986,de,14,14,12,12,26,26,,,,,,,,,,,,,,
933,1761171,1,78_1,3558415,1.750,7.500,2.800,0-0,00:00,1583431324,78,2020-03-05 18:00:00+00:00,3,28-26,27,515,Germany Bundesliga,de,739,Erlangen,6288,de,521,Bergischer,6268,de,14,16,14,10,28,26,,,,,,,,,,,,,,
934,1761170,1,78_1,3558314,1.150,13.000,9.000,0-0,00:00,1583430682,78,2020-03-05 18:00:00+00:00,3,31-25,27,515,Germany Bundesliga,de,6267,Lemgo,3996,de,9876,,3983,de,16,13,15,12,31,25,228069,TBV Lemgo Lippe,3996,,,,,,,,,,,
935,1761164,1,78_1,3552670,1.620,7.500,3.200,0-0,00:00,1583344453,78,2020-03-04 18:00:00+00:00,3,31-30,26,515,Germany Bundesliga,de,754,HSG Wetzlar,3984,de,740,Goppingen,3995,de,16,12,15,18,31,30,,,,,,,,,,,,,,
936,1761162,1,78_1,3552652,11.000,14.000,1.120,0-0,00:00,1583344368,78,2020-03-04 18:00:00+00:00,3,26-29,26,515,Germany Bundesliga,de,737,Minden,3986,de,844,Kiel,3980,de,17,16,9,13,26,29,,,,,,,,,,,,,,
937,1761158,1,78_1,3552650,1.270,10.000,6.000,0-0,00:00,1583344359,78,2020-03-04 18:00:00+00:00,3,30-23,26,515,Germany Bundesliga,de,632,Flensburg-H.,3993,de,593,MT Melsungen,4007,de,14,12,16,11,30,23,177769,SG Flensburg Handewitt,3993,de,,,,,,,,,,
938,1761165,1,78_1,3546974,-,-,-,0-0,00:00,1583258456,78,2020-03-03 18:00:00+00:00,3,24-32,26,515,Germany Bundesliga,de,9876,,3983,de,659,Hannover-Burgdorf,5447,de,12,14,12,18,24,32,,,,,,,,,,,,,,
939,1761161,1,78_1,3546859,2.400,7.500,1.900,0-0,00:00,1583257920,78,2020-03-03 18:00:00+00:00,3,26-26,26,515,Germany Bundesliga,de,521,Bergischer,6268,de,657,Fuchse Berlin,5453,de,17,12,9,14,26,26,,,,,,,,,,,,,,
940,1761160,1,78_1,3546893,1.080,16.000,14.000,0-0,00:00,1583258054,78,2020-03-03 18:00:00+00:00,3,24-20,26,515,Germany Bundesliga,de,3889,SC Magdeburg,3982,de,739,Erlangen,6288,de,11,13,13,7,24,20,,,,,,,,,,,,,,
